ticket_id,fecha_creacion,fecha_resolucion,categoria,prioridad,sucursal,doctor_asignado_id,horas_resolucion,cumple_sla,reabierto,comentario
4476,2024-06-04 18:09:29,2024-06-05 10:35:17,Queja,alta,Este,14,16.4,1,0,
4477,2024-10-27 18:27:03,2024-10-28 08:26:59,Reclamo,alta,Norte,19,14.0,1,0,
4478,2024-02-07 10:24:31,2024-02-07 21:52:50,Queja,alta,Sur,17,11.5,1,0,
4479,2024-01-13 02:27:03,2024-01-15 12:01:52,Petición,media,Este,2,57.6,1,0,
4480,2024-08-08 06:05:09,2024-08-12 22:42:14,Sugerencia,baja,Norte,1,112.6,1,0,"Punto rey puso violencia mismos madrid. Campo miedo eran pronto cinco.
Encuentro van resultados calle. Juan mirada hicieron edad. Son pocos primeras vía toma hijos."
4481,2024-10-12 23:04:22,2024-10-13 09:14:35,Petición,media,Este,2,10.2,1,0,Estructura jorge nuestro sea prueba. Cerca defensa tenido dio cantidad sector. Antes bajo congreso.
4482,2024-10-27 20:47:43,2024-10-28 11:06:38,Queja,alta,Este,18,14.3,1,0,
4483,2024-11-27 15:06:06,2024-11-28 06:36:42,Queja,alta,Norte,4,15.5,1,0,
4484,2024-02-17 20:40:24,2024-02-18 15:04:51,Reclamo,alta,Oeste,6,18.4,1,0,Otro casa ayuda jamás nacional. Dios unidad programas. Julio por ideas caso silencio persona.
4485,2024-06-06 15:48:02,2024-06-06 21:56:10,Queja,alta,Este,18,6.1,1,0,Ideas días s. Hacía miedo van origen antes llamado espacio. Presidente don instituto conciencia zona dónde.
4486,2024-10-20 05:51:19,2024-10-21 18:51:11,Queja,alta,Este,14,37.0,1,0,
4487,2024-06-19 18:02:24,2024-06-19 19:50:30,Petición,media,Este,2,1.8,1,0,
4488,2024-03-29 18:35:41,2024-04-01 05:58:15,Sugerencia,baja,Oeste,6,59.4,1,0,"Existencia somos dos nada aire hubiera gente. Blanca construcción duda tu.
Grupo negro siguientes ambos méxico. Primer bastante ayuda conseguir supuesto tales."
4489,2024-12-01 22:54:02,2024-12-03 06:34:10,Queja,alta,Sur,8,31.7,1,0,
4490,2024-06-26 07:43:34,2024-06-27 04:30:53,Queja,alta,Sur,17,20.8,1,0,
4491,2024-07-25 01:29:09,2024-07-25 09:39:51,Queja,alta,Norte,7,8.2,1,0,
4492,2024-01-07 11:25:21,2024-01-10 19:18:26,Petición,media,Sur,17,79.9,1,0,
4493,2024-01-11 04:48:02,2024-01-15 05:14:04,Sugerencia,baja,Oeste,6,96.4,1,0,
4494,2024-02-03 14:30:31,2024-02-10 22:29:44,Sugerencia,baja,Este,18,176.0,0,0,"Razones mujer jefe llegar ciencia p. Español propuesta empresas estas ellos ayer.
Mismo banco verdad humanos sólo. Personal marcha meses arriba nacional p. Partes larga viaje."
4495,2024-06-09 01:18:54,2024-06-10 11:16:43,Queja,alta,Norte,5,34.0,1,0,Conciencia materia a popular meses van seis. Noche quiere hacía estar agua pregunta unos historia. Principios deseo encuentran septiembre resulta estudio.
4496,2024-08-10 06:15:32,2024-08-11 06:49:31,Queja,alta,Sur,8,24.6,1,0,
4497,2024-06-10 09:54:26,2024-06-11 04:32:21,Queja,alta,Oeste,12,18.6,1,0,
4498,2024-01-06 22:17:09,2024-01-07 08:28:53,Petición,media,Sur,17,10.2,1,0,"Siglo buen servicios. Pesetas superior allí. Experiencia dar conseguir paciente. Decía evitar resulta razón c.
Mantener media ambiente razones."
4499,2024-05-20 02:23:49,2024-05-21 04:09:19,Petición,media,Oeste,13,25.8,1,0,
4500,2024-03-25 17:30:55,2024-03-28 14:37:26,Sugerencia,baja,Norte,4,69.1,1,0,
4501,2024-03-26 00:32:52,2024-03-26 19:34:25,Reclamo,alta,Norte,19,19.0,1,0,
4502,2024-01-05 19:39:49,2024-01-07 18:19:34,Petición,media,Centro,9,46.7,1,0,
4503,2024-08-23 11:38:55,2024-08-23 20:09:19,Queja,alta,Sur,15,8.5,1,0,Debía fuerte ayer muerto. Relación punto real europea banco. Iglesia social carta hubiera alguna.
4504,2024-07-27 11:16:51,2024-07-27 11:49:33,Petición,media,Sur,15,0.5,1,0,
4505,2024-06-09 04:30:05,2024-06-09 20:25:26,Reclamo,alta,Norte,19,15.9,1,0,"Espacio cargo flores. Madrid mediante ni sin. Tenido poder entonces humana experiencia i uno nuevos. Necesario color cámara este mayo es.
Pese permite entrada quizá."
4506,2024-11-04 18:51:56,2024-11-05 03:33:37,Queja,alta,Este,18,8.7,1,0,
4507,2024-01-25 06:11:05,2024-02-01 12:17:51,Sugerencia,baja,Oeste,6,174.1,0,1,Baja si ningún hacer película señora cual. Aspectos distintas medidas nuevas.
4508,2024-06-13 07:33:20,2024-06-13 08:06:31,Queja,alta,Oeste,13,0.6,1,0,
4509,2024-10-23 16:44:47,2024-10-27 21:21:33,Sugerencia,baja,Este,18,100.6,1,0,
4510,2024-08-10 19:21:26,2024-08-14 00:27:08,Reclamo,alta,Norte,19,77.1,0,1,
4511,2024-06-12 00:14:59,2024-06-12 04:51:46,Reclamo,alta,Norte,20,4.6,1,0,
4512,2024-04-07 07:34:47,2024-04-07 21:49:37,Queja,alta,Sur,11,14.2,1,0,
4513,2024-02-08 13:09:23,2024-02-09 01:52:34,Sugerencia,baja,Norte,1,12.7,1,0,"Actividades imágenes esas carácter. Aquel b juan niños mismos jorge pesar.
Juez torno manos madre. Uso bien diez."
4514,2024-08-16 12:16:07,2024-08-17 15:15:50,Queja,alta,Norte,19,27.0,1,0,
4515,2024-07-27 14:18:04,2024-07-28 06:45:03,Reclamo,alta,Este,16,16.4,1,0,
4516,2024-07-13 16:36:14,2024-07-16 19:39:06,Sugerencia,baja,Norte,19,75.0,1,0,
4517,2024-07-05 04:48:15,2024-07-09 01:25:29,Sugerencia,baja,Norte,19,92.6,1,0,
4518,2024-08-27 19:50:37,2024-09-04 09:37:18,Petición,media,Este,18,181.8,0,1,
4519,2024-03-24 02:19:48,2024-03-24 08:18:36,Reclamo,alta,Norte,20,6.0,1,0,
4520,2024-10-15 12:48:50,2024-10-15 13:27:39,Reclamo,alta,Sur,3,0.6,1,0,
4521,2024-09-16 11:42:24,2024-09-18 09:29:22,Reclamo,alta,Norte,4,45.8,1,0,
4522,2024-03-04 11:44:03,2024-03-09 13:20:40,Sugerencia,baja,Sur,17,121.6,1,0,
4523,2024-05-18 05:56:58,2024-05-29 11:24:49,Sugerencia,baja,Norte,19,269.5,0,1,
4524,2024-01-14 00:08:19,2024-01-16 12:04:06,Petición,media,Centro,9,59.9,1,0,
4525,2024-10-28 08:51:08,2024-10-30 05:36:52,Queja,alta,Sur,17,44.8,1,0,"Tribunal propio alrededor aquí ésta esas. Muerto período norte manuel. Edad duda cabo dice el luis pp. Imposible tenemos especial don arte.
Demasiado qué negro."
4526,2024-10-24 12:27:31,2024-10-24 23:52:41,Reclamo,alta,Oeste,6,11.4,1,0,Objetivo república sobre investigación e etapa. Posición es capital presenta sangre norte ir. Mí hicieron trabajar mi días hechos.
4527,2024-07-16 01:18:16,2024-07-20 01:01:32,Petición,media,Oeste,6,95.7,1,0,General dar quería grupo zonas sociales fuentes. Muerto porque pero tierra deseo teatro luego. Público conciencia causa difícil pueda quién papel hecho. Amor todo está principios u luego precios.
4528,2024-09-04 14:49:04,2024-09-11 15:38:47,Petición,media,Oeste,13,168.8,0,0,
4529,2024-11-10 22:53:23,2024-11-11 19:32:46,Queja,alta,Centro,9,20.7,1,0,
4530,2024-12-11 09:38:08,2024-12-11 21:07:28,Petición,media,Sur,8,11.5,1,0,Todas gonzález internacional izquierda quería hijo sistema. Acciones hacia psoe derecha e muerto sin domingo.
4531,2024-09-19 01:11:20,2024-09-19 08:11:28,Queja,alta,Este,2,7.0,1,0,
4532,2024-11-03 02:30:43,2024-11-03 08:01:43,Queja,alta,Norte,20,5.5,1,0,
4533,2024-07-30 19:58:38,2024-07-31 15:08:43,Petición,media,Este,18,19.2,1,0,Evitar color grado ley lucha varios paso. Podrá queda estos dado grupo. Socialista quedó hasta tener sector.
4534,2024-11-15 16:13:43,2024-11-15 23:46:41,Queja,alta,Norte,1,7.5,1,0,"Sola próximo papel cabeza democracia. Servicio abril período imposible datos.
Nos había están dirección. Dan color paz sueño josé tuvo."
4535,2024-07-26 03:13:30,2024-07-26 19:08:38,Reclamo,alta,Norte,1,15.9,1,0,
4536,2024-04-10 14:11:39,2024-04-11 13:41:12,Reclamo,alta,Oeste,13,23.5,1,0,
4537,2024-04-01 19:11:09,2024-04-02 05:57:12,Reclamo,alta,Norte,7,10.8,1,0,"Causa barcelona etapa próximo asunto particular. Imagen medio mis hija.
Manera habla oposición todas si adelante social. Corazón lópez valores pues razones entrada da."
4538,2024-04-17 22:42:22,2024-04-18 19:44:23,Reclamo,alta,Oeste,13,21.0,1,0,
4539,2024-05-15 02:00:57,2024-05-15 04:26:57,Queja,alta,Sur,15,2.4,1,0,
4540,2024-02-05 08:34:22,2024-02-05 10:43:58,Reclamo,alta,Este,14,2.2,1,0,
4541,2024-01-03 05:20:47,2024-01-04 05:21:40,Sugerencia,baja,Norte,1,24.0,1,0,
4542,2024-09-18 05:49:41,2024-09-19 01:59:51,Queja,alta,Este,14,20.2,1,0,Hechos misma equipo. Cada idea oposición posible. Valores sangre materia puntos otras.
4543,2024-09-27 08:20:05,2024-09-28 02:34:50,Petición,media,Norte,4,18.2,1,0,
4544,2024-08-25 10:47:35,2024-08-25 17:20:26,Reclamo,alta,Norte,4,6.5,1,0,
4545,2024-12-12 14:54:49,2024-12-13 05:23:36,Reclamo,alta,Norte,10,14.5,1,0,
4546,2024-05-23 15:14:15,2024-05-28 14:44:55,Petición,media,Oeste,13,119.5,1,0,
4547,2024-03-05 20:40:17,2024-03-05 22:36:57,Sugerencia,baja,Este,18,1.9,1,0,
4548,2024-07-01 08:27:52,2024-07-02 07:36:51,Reclamo,alta,Oeste,6,23.1,1,0,
4549,2024-03-31 12:24:20,2024-04-01 10:51:58,Queja,alta,Norte,5,22.5,1,0,"Hermano tener conseguir congreso metros será. Gobierno ejemplo sería p. Cuales futuro respecto cuadro profesional cosa.
Aún armas general entrada. Después ambos fin sectores imágenes baja."
4550,2024-06-27 22:25:37,2024-07-04 18:49:26,Sugerencia,baja,Este,16,164.4,1,0,"Ellas primeras figura precisamente. Económico curso generales ir ocasión llamado he.
Felipe fútbol consumo juez. Historia personas control sido."
4551,2024-09-08 16:28:51,2024-09-11 20:38:27,Queja,alta,Oeste,6,76.2,0,1,
4552,2024-07-30 21:53:00,2024-07-30 22:18:57,Reclamo,alta,Sur,8,0.4,1,0,
4553,2024-01-15 23:33:40,2024-01-16 04:02:19,Reclamo,alta,Sur,15,4.5,1,0,
4554,2024-06-11 11:49:54,2024-06-14 00:20:44,Reclamo,alta,Este,16,60.5,0,1,
4555,2024-12-06 03:15:25,2024-12-06 18:33:09,Reclamo,alta,Oeste,12,15.3,1,0,
4556,2024-12-27 04:16:28,2024-12-27 21:00:29,Reclamo,alta,Oeste,6,16.7,1,0,"Julio existencia material gobierno. Ayer posición sector viejo al ocasiones.
Estados produce hacía principios pablo posición palabra. Nuevo necesario idea tres datos."
4557,2024-10-25 03:27:17,2024-10-26 02:41:30,Queja,alta,Este,18,23.2,1,0,
4558,2024-11-15 20:30:33,2024-11-18 23:22:56,Petición,media,Norte,5,74.9,1,0,"Forma algunas existen. Existe año habrá méxico haciendo estilo entrada. Peso debía club voy.
Puedo especialmente mí formación. Políticas otro siguiente éxito común ambos europa."
4559,2024-06-26 19:35:29,2024-06-29 03:24:59,Queja,alta,Norte,4,55.8,0,0,
4560,2024-05-17 19:22:10,2024-05-22 17:41:11,Queja,alta,Oeste,13,118.3,0,1,
4561,2024-11-28 17:07:37,2024-12-02 03:10:06,Petición,media,Este,16,82.0,1,0,Sol derechos grandes investigación ocho única desarrollo creación. Texto cuba explicó estas línea sola.
4562,2024-04-22 06:26:08,2024-04-22 14:32:39,Queja,alta,Sur,15,8.1,1,0,
4563,2024-06-07 12:03:08,2024-06-09 17:47:15,Reclamo,alta,Este,18,53.7,0,1,
4564,2024-08-21 21:40:25,2024-08-21 22:48:00,Reclamo,alta,Este,18,1.1,1,0,
4565,2024-05-20 02:55:18,2024-05-20 09:41:08,Reclamo,alta,Oeste,6,6.8,1,0,
4566,2024-12-27 05:24:48,2024-12-29 10:00:12,Reclamo,alta,Norte,4,52.6,0,1,
4567,2024-02-12 23:07:06,2024-02-13 16:44:01,Petición,media,Sur,15,17.6,1,0,
4568,2024-01-30 01:29:33,2024-01-30 21:58:01,Petición,media,Sur,17,20.5,1,0,
4569,2024-01-09 12:19:19,2024-01-09 15:18:30,Reclamo,alta,Norte,20,3.0,1,0,
4570,2024-05-26 16:01:42,2024-05-28 14:31:45,Reclamo,alta,Centro,9,46.5,1,0,"Decía oro mejor podía.
Máximo igual papel elecciones qué. Produce no palabra puede empresas."
4571,2024-07-23 10:25:54,2024-07-24 04:52:58,Queja,alta,Oeste,12,18.5,1,0,
4572,2024-11-23 17:19:55,2024-11-24 23:53:36,Reclamo,alta,Norte,4,30.6,1,0,"Asociación zona crecimiento noche julio. Unión líder región crisis hija han.
Llevar aquellos volver había mil. También más personal largo policía."
4573,2024-07-21 13:11:20,2024-07-22 09:29:39,Petición,media,Oeste,12,20.3,1,0,"Dinero aquí muchas socialista asociación vino estoy. Mayores otros premio momentos exterior.
Pensar río política."
4574,2024-12-17 01:02:42,2024-12-23 10:58:25,Sugerencia,baja,Norte,7,153.9,1,0,"Estado seis política rosa suerte ante. Hija horas análisis pasar. Posibilidad diversas partido cuenta universidad empresas.
Público jorge precio resultado garcía."
4575,2024-09-22 17:02:08,2024-09-24 01:00:14,Queja,alta,Este,2,32.0,1,0,
4576,2024-04-29 13:35:52,2024-04-30 13:17:45,Petición,media,Sur,8,23.7,1,0,
4577,2024-06-24 18:58:43,2024-06-27 19:55:20,Sugerencia,baja,Sur,3,72.9,1,0,
4578,2024-04-12 19:37:16,2024-04-13 02:00:16,Queja,alta,Sur,8,6.4,1,0,
4579,2024-06-19 09:56:43,2024-06-23 19:44:53,Queja,alta,Este,14,105.8,0,0,"Llama unión principales muerto parte. Llegado b iba martín ejemplo hombre. Algo oposición especial ve instituto. Ir aparece presencia.
El cómo hacen produce bien período ocho ayuda."
4580,2024-11-07 10:11:34,2024-11-10 21:40:35,Petición,media,Oeste,12,83.5,1,0,
4581,2024-05-14 20:26:25,2024-05-25 19:26:03,Sugerencia,baja,Norte,7,263.0,0,1,
4582,2024-10-16 19:35:45,2024-10-17 18:18:35,Petición,media,Sur,11,22.7,1,0,
4583,2024-09-19 22:50:42,2024-09-21 08:51:29,Reclamo,alta,Este,14,34.0,1,0,
4584,2024-06-18 06:03:57,2024-06-19 16:40:03,Reclamo,alta,Sur,8,34.6,1,0,Siquiera tiene porque asimismo. Instituciones menor camino régimen. Pacientes como siguientes secretario río incluso elementos.
4585,2024-06-03 11:41:23,2024-06-07 00:48:12,Petición,media,Norte,4,85.1,1,0,"Evitar fuerza toma palabras.
Deben informe comenzó asunto esas puerto valor distintos. Papel pública junto pregunta será práctica. Parecía este reforma encuentra."
4586,2024-02-07 07:53:37,2024-02-10 22:47:54,Reclamo,alta,Este,14,86.9,0,1,
4587,2024-11-25 11:37:14,2024-11-27 13:44:16,Sugerencia,baja,Este,16,50.1,1,0,
4588,2024-01-03 15:13:19,2024-01-04 08:39:15,Sugerencia,baja,Oeste,6,17.4,1,0,
4589,2024-06-29 22:08:09,2024-07-02 21:29:42,Petición,media,Norte,10,71.4,1,0,Radio ayer días se capital debido congreso. Todo realizar necesidad exterior mil particular. Tengo área hubiera afirmó social tiempos. Diferentes aparece hija especie ni da pesetas.
4590,2024-09-22 15:05:01,2024-09-23 23:45:30,Queja,alta,Norte,19,32.7,1,0,
4591,2024-05-04 03:11:38,2024-05-08 00:06:50,Sugerencia,baja,Este,14,92.9,1,0,"Lado c final militar. Eran de martín.
Atención sigue norte entrada palabra voy. Consecuencia medios cuanto hay sólo vuelve sur.
Futuro tal contrario. Comunidad tienen cierta tenemos ahí quiere."
4592,2024-03-17 03:31:38,2024-03-17 20:47:38,Petición,media,Norte,20,17.3,1,0,
4593,2024-08-15 14:07:26,2024-08-17 08:49:59,Petición,media,Este,2,42.7,1,0,
4594,2024-11-25 06:57:34,2024-11-25 14:57:49,Reclamo,alta,Este,16,8.0,1,0,
4595,2024-12-08 19:39:30,2024-12-09 07:14:33,Queja,alta,Sur,11,11.6,1,0,"Valores zona comunicación políticas particular incluso. R cuestión pues capital. Muestra libro está martín.
Santa octubre sus tierra d. Habría único muchas nacional ciencia mar."
4596,2024-12-11 05:46:05,2024-12-15 23:41:54,Sugerencia,baja,Sur,17,113.9,1,0,
4597,2024-10-13 17:43:50,2024-10-14 23:37:07,Reclamo,alta,Oeste,13,29.9,1,0,"Esto vino volver cine objetivo mirada. Considera ambos común comunidad futuro señora quizá c.
O san parís resultado. Económica carrera muchos unión mundo ley américa."
4598,2024-08-13 23:38:56,2024-08-14 06:37:41,Reclamo,alta,Norte,20,7.0,1,0,"Nombre finalmente encuentra te mayoría. Hay hoy quería antes madre.
Tal único madrid pues. Busca tras origen futuro."
4599,2024-03-01 09:53:44,2024-03-03 21:02:20,Sugerencia,baja,Norte,19,59.1,1,0,
4600,2024-07-27 20:13:49,2024-07-28 03:14:24,Reclamo,alta,Este,16,7.0,1,0,"Principio cuestión puso diario presenta dolor puerto ha. Vamos pequeña campaña gracias consejo uno nuevo suficiente.
Podrá autor tendrá n imposible tú produce. Así último paciente dónde."
4601,2024-05-11 00:48:44,2024-05-11 05:19:57,Reclamo,alta,Sur,17,4.5,1,0,
4602,2024-01-13 11:28:40,2024-01-17 05:50:50,Petición,media,Norte,19,90.4,1,0,
4603,2024-12-15 07:15:47,2024-12-27 02:56:06,Sugerencia,baja,Norte,19,283.7,0,0,Pp familia espacio problema parecía semana seguro. Política tuvo fernando hacía equipo. Pasado papel arte tampoco.
4604,2024-01-23 18:45:39,2024-01-24 06:02:17,Reclamo,alta,Sur,17,11.3,1,0,
4605,2024-12-05 19:40:08,2024-12-12 16:06:36,Sugerencia,baja,Sur,3,164.4,1,0,Tiempos incluso entrada administración memoria septiembre iba. Peso sala ayer oposición democracia horas han época. Nuevo encontrar esa ciudad ciencia.
4606,2024-08-20 03:16:42,2024-08-22 19:06:48,Reclamo,alta,Centro,9,63.8,0,1,J mejor paso cuestión resulta. La yo imagen creación.
4607,2024-04-10 17:48:48,2024-04-12 14:39:59,Queja,alta,Este,14,44.9,1,0,Puesto sol ministro jorge padres rodríguez victoria. Una casos vamos tengo. Abril debe puntos durante cosas sangre acto.
4608,2024-05-13 08:25:08,2024-05-14 04:48:57,Sugerencia,baja,Sur,17,20.4,1,0,
4609,2024-11-27 06:59:43,2024-11-30 01:24:13,Queja,alta,Norte,1,66.4,0,1,Momento posibilidad permite congreso. Francisco contenido comunidad marco prensa prensa sur educación. Sólo ahí televisión debía torno.
4610,2024-05-02 20:04:40,2024-05-04 07:10:30,Petición,media,Sur,3,35.1,1,0,
4611,2024-07-11 02:18:52,2024-07-12 19:40:50,Sugerencia,baja,Este,18,41.4,1,0,"Pensar mañana aun modelo etapa. Hizo desde política nacional solo sentido primero.
Resultado soy aire hermano cuanto. Consecuencia muchas economía guerra hijos quedó gracias."
4612,2024-02-20 14:02:48,2024-02-20 15:17:29,Reclamo,alta,Norte,19,1.2,1,0,Abril peso será. Fuentes produce material arriba nuevos dirección pocos. Pablo soy jamás rosa cuerpo juicio estos.
4613,2024-04-25 13:40:26,2024-04-26 05:18:18,Queja,alta,Norte,4,15.6,1,0,
4614,2024-06-07 04:12:04,2024-06-07 06:34:52,Reclamo,alta,Sur,11,2.4,1,0,Cuanto blanca larga él precio mundial pie ex.
4615,2024-04-28 18:34:16,2024-04-30 00:51:03,Sugerencia,baja,Norte,19,30.3,1,0,Área allá momento socialista él región educación. Hubo verdad república duda pequeño. Diferentes mientras allí agua consumo pie.
4616,2024-03-12 09:28:04,2024-03-12 19:05:04,Reclamo,alta,Sur,3,9.6,1,0,
4617,2024-06-27 06:49:31,2024-07-03 03:55:50,Petición,media,Sur,15,141.1,0,1,"Entonces favor opinión cuatro cuyo veces. Instituto pequeña autor. Adelante tipo acto.
Número artículo concepto aún serie ciencia. Objetivo uno dónde plazo entonces."
4618,2024-09-22 07:43:29,2024-09-24 02:15:22,Reclamo,alta,Norte,7,42.5,1,0,
4619,2024-05-07 15:29:43,2024-05-08 18:12:54,Petición,media,Norte,4,26.7,1,0,"Fuego pasó yo etc barcelona niño valor.
Mira pone izquierda padre. Muchas policía hoy decir conocimiento."
4620,2024-04-02 21:20:44,2024-04-08 04:04:20,Petición,media,Norte,1,126.7,0,0,"Estados primero viene tiene he violencia. Viejo casa muerte tiempo años niveles.
Orden jefe a hechos madre tiene. Llegado último hecho gran."
4621,2024-03-11 03:14:06,2024-03-19 10:39:33,Sugerencia,baja,Norte,10,199.4,0,1,
4622,2024-09-15 09:23:57,2024-09-22 20:08:16,Sugerencia,baja,Este,2,178.7,0,1,Adelante viene hacia puerta humano puesto hombre. Fuentes cuerpo la d pronto cualquier peso. Ella cuya constitución llegar semanas título.
4623,2024-06-21 03:25:14,2024-06-21 15:50:05,Petición,media,Sur,17,12.4,1,0,
4624,2024-12-09 05:21:47,2024-12-10 13:45:54,Reclamo,alta,Este,2,32.4,1,0,
4625,2024-11-09 22:44:00,2024-11-23 20:58:35,Sugerencia,baja,Norte,7,334.2,0,1,
4626,2024-08-04 21:05:28,2024-08-11 13:38:12,Sugerencia,baja,Norte,5,160.5,1,0,
4627,2024-06-09 04:58:30,2024-06-09 15:29:52,Reclamo,alta,Sur,17,10.5,1,0,
4628,2024-01-10 05:04:47,2024-01-10 20:45:53,Queja,alta,Norte,7,15.7,1,0,Mayo contra atrás quedó larga padres podía. México arte fuentes gracias mediante.
4629,2024-12-21 10:57:42,2024-12-24 17:27:33,Petición,media,Norte,1,78.5,1,0,
4630,2024-08-18 10:06:08,2024-08-21 19:16:22,Sugerencia,baja,Sur,3,81.2,1,0,Incluso porque días pasado aspectos. Hombre al puerto esas mismo materia televisión. Donde duda cuyo.
4631,2024-10-10 19:56:57,2024-10-11 08:44:36,Sugerencia,baja,Sur,8,12.8,1,0,
4632,2024-11-02 04:46:51,2024-11-03 20:59:20,Sugerencia,baja,Oeste,13,40.2,1,0,
4633,2024-02-07 07:20:57,2024-02-08 19:52:44,Queja,alta,Oeste,12,36.5,1,0,Único señora obra cara cuadro sería eso. Ii llegado pasa. Datos bajo comisión generales alrededor marco sectores siendo.
4634,2024-11-17 05:02:44,2024-11-22 15:23:47,Petición,media,Oeste,13,130.4,0,0,
4635,2024-09-19 21:47:31,2024-09-20 01:19:00,Queja,alta,Este,16,3.5,1,0,
4636,2024-09-10 14:38:53,2024-09-13 18:28:54,Queja,alta,Este,18,75.8,0,1,
4637,2024-05-31 11:30:50,2024-05-31 20:17:54,Reclamo,alta,Sur,8,8.8,1,0,
4638,2024-07-19 08:00:29,2024-07-24 05:35:30,Sugerencia,baja,Centro,9,117.6,1,0,Qué fuentes nosotros seguridad quería sistemas pese misma. Resultado valor julio otros. Siglo encima través otro tiempo nadie que.
4639,2024-08-03 15:50:36,2024-08-09 07:58:11,Sugerencia,baja,Sur,3,136.1,1,0,
4640,2024-11-22 09:30:33,2024-12-01 04:49:45,Sugerencia,baja,Sur,11,211.3,0,1,
4641,2024-05-10 04:00:45,2024-05-13 11:08:05,Reclamo,alta,Este,14,79.1,0,1,
4642,2024-06-07 18:36:11,2024-06-08 18:15:45,Petición,media,Este,2,23.7,1,0,
4643,2024-05-06 18:08:49,2024-05-12 14:24:11,Petición,media,Norte,5,140.3,0,1,
4644,2024-10-21 17:23:12,2024-10-22 08:21:20,Sugerencia,baja,Este,14,15.0,1,0,
4645,2024-05-01 08:54:27,2024-05-05 05:31:01,Petición,media,Centro,9,92.6,1,0,
4646,2024-08-18 19:50:10,2024-08-25 16:16:43,Sugerencia,baja,Norte,4,164.4,1,0,
4647,2024-12-11 03:58:38,2024-12-12 11:47:26,Reclamo,alta,Norte,7,31.8,1,0,
4648,2024-12-06 07:37:48,2024-12-07 04:31:35,Petición,media,Este,14,20.9,1,0,
4649,2024-05-28 19:58:16,2024-06-03 05:10:38,Petición,media,Norte,19,129.2,0,1,General aumento encontrar todo. Capital semana trata obstante desde norte. Resultados escuela nuestro.
4650,2024-07-09 14:06:42,2024-07-10 15:36:05,Sugerencia,baja,Centro,9,25.5,1,0,Conjunto experiencia especie muerto palabras. Tener formas pacientes nuevas compañía. Período verdad costa acerca. Texto dolor allá popular nuestras.
4651,2024-04-21 05:09:14,2024-04-21 06:39:55,Reclamo,alta,Norte,4,1.5,1,0,
