ticket_id,paciente_id,fecha_encuesta,nps,csat,comentario
4313,PAC-4313,2024-10-02,8,4,San sigue allá tenido corte puerto capital a.
4314,PAC-4314,2024-01-24,9,4,
4315,PAC-4315,2024-07-17,0,2,Pudo mal cuerpo pasar.
4316,PAC-4316,2024-06-29,6,4,
4317,PAC-4317,2024-10-11,6,3,
4318,PAC-4318,2024-03-22,10,5,
4319,PAC-4319,2024-11-07,10,4,Suficiente hermano precios doctor.
4320,PAC-4320,2024-01-17,7,3,
4321,PAC-4321,2024-10-07,2,3,
4322,PAC-4322,2024-08-26,10,3,
4323,PAC-4323,2024-07-04,10,5,Lenguaje sectores etc estaba bajo médico llegó primeras.
4324,PAC-4324,2024-03-15,10,5,Internacional jorge política chile económica hasta sola.
4325,PAC-4325,2024-03-12,8,4,
4326,PAC-4326,2024-10-18,10,3,
4327,PAC-4327,2024-11-18,0,2,Luis jorge corte buscar tenemos juego.
4328,PAC-4328,2024-05-14,2,1,
4329,PAC-4329,2024-02-28,5,4,
4330,PAC-4330,2024-05-01,10,3,
4331,PAC-4331,2024-06-21,10,5,
4332,PAC-4332,2024-10-23,5,3,
4333,PAC-4333,2024-11-08,0,3,
4334,PAC-4334,2024-12-22,4,3,Tipo mundial gonzález papel baja esas texto se.
4335,PAC-4335,2024-09-27,5,4,Posición d fácil época resto.
4336,PAC-4336,2024-12-05,8,4,
4337,PAC-4337,2024-06-10,10,4,
4338,PAC-4338,2024-12-19,8,3,Encima diez jorge base.
4339,PAC-4339,2024-04-07,8,4,Mejores director libertad todavía crecimiento sabía.
4340,PAC-4340,2024-12-03,5,4,Serie deseo solamente pocos hasta fecha defensa.
4341,PAC-4341,2024-11-26,10,5,
4342,PAC-4342,2024-12-10,10,4,
4343,PAC-4343,2024-07-25,8,5,Diario finalmente fuerte muy.
4344,PAC-4344,2024-10-24,4,2,
4345,PAC-4345,2024-12-10,8,4,Fiscal presente imposible diez grande común ley edad.
4346,PAC-4346,2024-07-12,8,4,Momentos ex agua sería explicó río mirada.
4347,PAC-4347,2024-02-07,8,4,Espera menor viaje.
4348,PAC-4348,2024-07-24,5,4,
4349,PAC-4349,2024-10-28,9,4,Resto ministro siguientes congreso dos encuentran temas.
4350,PAC-4350,2024-07-19,10,4,Madrid ese congreso suelo p.
4351,PAC-4351,2024-12-05,6,3,Ahí siguiente cabo ojos cine proyectos.
4352,PAC-4352,2024-06-09,9,5,
4353,PAC-4353,2024-11-27,9,4,
4354,PAC-4354,2024-02-27,9,4,
4355,PAC-4355,2024-11-20,8,3,
4356,PAC-4356,2024-04-13,7,4,Bastante línea líder negro teatro hermano.
4357,PAC-4357,2024-01-07,0,3,
4358,PAC-4358,2024-07-09,5,4,
4359,PAC-4359,2024-03-11,8,4,Época junto régimen sola.
4360,PAC-4360,2024-12-29,0,3,
4361,PAC-4361,2024-12-05,8,5,
4362,PAC-4362,2024-06-10,9,4,
4363,PAC-4363,2024-03-20,7,5,
4364,PAC-4364,2024-02-27,6,4,
4365,PAC-4365,2024-04-28,8,4,
4366,PAC-4366,2024-08-02,0,2,
4367,PAC-4367,2024-06-26,10,5,
4368,PAC-4368,2024-12-19,9,4,Aparece nuestra blanca aumento embargo carrera toda.
4369,PAC-4369,2024-03-03,2,3,
4370,PAC-4370,2024-03-01,9,5,Operación miguel diversas junio conseguir datos en.
4371,PAC-4371,2024-08-31,9,5,
4372,PAC-4372,2024-07-13,9,3,
4373,PAC-4373,2024-07-19,4,4,Deja necesario estudios desde miedo forma dos.
4374,PAC-4374,2024-03-06,8,4,Quiere militares mundo del país diversos.
4375,PAC-4375,2024-04-30,9,4,Afirmó explicó otro metros artículo pedro tipo pp.
4376,PAC-4376,2024-03-11,5,3,Tengo cinco millones obra entonces hora.
4377,PAC-4377,2024-02-26,9,4,
4378,PAC-4378,2024-06-28,9,4,
4379,PAC-4379,2024-07-26,8,4,Oficial cómo amigo partir.
4380,PAC-4380,2024-10-28,2,3,
4381,PAC-4381,2024-10-09,4,3,Ir mercado mí.
4382,PAC-4382,2024-08-03,10,5,
4383,PAC-4383,2024-12-19,5,4,Torno estas dicho éxito importantes.
4384,PAC-4384,2024-07-21,8,4,
4385,PAC-4385,2024-01-11,9,4,
4386,PAC-4386,2024-06-21,10,5,Centros humano forma actividad claro medida quiero solución.
4387,PAC-4387,2024-11-15,4,2,
4388,PAC-4388,2024-11-13,0,2,Armas acción tu lugar.
4389,PAC-4389,2024-05-22,6,4,
4390,PAC-4390,2024-02-14,0,3,
4391,PAC-4391,2024-11-22,0,3,
4392,PAC-4392,2024-08-13,10,4,
4393,PAC-4393,2024-02-01,10,4,
4394,PAC-4394,2024-07-15,10,4,Marzo segunda pasado perdido.
4395,PAC-4395,2024-04-09,3,1,
4396,PAC-4396,2024-09-26,7,3,
4397,PAC-4397,2024-05-01,10,5,
4398,PAC-4398,2024-01-25,9,5,Todavía puerto dan tenido primeros lucha.
4399,PAC-4399,2024-06-12,8,3,Fue imagen diferencia buen somos todos quizá.
4400,PAC-4400,2024-12-23,0,2,
4401,PAC-4401,2024-02-12,5,3,Nada siglo trata carrera poner final.
4402,PAC-4402,2024-04-25,5,3,
4403,PAC-4403,2024-04-25,2,2,
4404,PAC-4404,2024-10-11,9,4,
4405,PAC-4405,2024-03-06,7,3,
4406,PAC-4406,2024-09-07,2,3,
4407,PAC-4407,2024-01-09,10,3,
4408,PAC-4408,2024-02-01,6,4,Vuelve pero casi josé.
4409,PAC-4409,2024-10-18,10,4,
4410,PAC-4410,2024-12-22,10,5,
4411,PAC-4411,2024-10-04,9,5,Hacer razones una vuelve.
4412,PAC-4412,2024-02-18,9,4,
4413,PAC-4413,2024-05-11,6,4,
4414,PAC-4414,2024-03-21,4,3,
4415,PAC-4415,2024-08-06,4,3,
4416,PAC-4416,2024-12-30,2,3,
4417,PAC-4417,2024-03-01,10,4,
4418,PAC-4418,2024-01-31,9,4,
4419,PAC-4419,2024-03-03,9,4,Argentina zonas ambos día según.
4420,PAC-4420,2024-08-16,6,3,
4421,PAC-4421,2024-03-15,9,4,
4422,PAC-4422,2024-06-07,0,1,Dirección ellas felipe septiembre.
4423,PAC-4423,2024-09-12,10,4,Atención crisis pone da aspectos llega.
4424,PAC-4424,2024-12-21,10,4,
4425,PAC-4425,2024-12-23,6,3,
4426,PAC-4426,2024-12-11,6,4,
4427,PAC-4427,2024-09-24,10,4,
4428,PAC-4428,2024-07-17,2,3,Unidos número internacional esfuerzo varias república nuevas.
4429,PAC-4429,2024-11-09,7,4,
4430,PAC-4430,2024-03-30,9,4,
4431,PAC-4431,2024-08-22,10,5,
4432,PAC-4432,2024-01-24,1,3,Llega saber creación s podía consumo calidad.
4433,PAC-4433,2024-11-28,9,4,Palabra tu eso alrededor partidos contenido septiembre.
4434,PAC-4434,2024-09-25,5,3,
4435,PAC-4435,2024-03-21,10,5,
4436,PAC-4436,2024-02-25,7,4,Cuerpo sistemas viaje s nuestro s.
4437,PAC-4437,2024-09-02,8,5,Meses intereses hija américa instituciones grandes último.
4438,PAC-4438,2024-05-09,5,5,Reforma demás debe dirección sol.
4439,PAC-4439,2024-03-03,9,5,
4440,PAC-4440,2024-08-27,6,3,
4441,PAC-4441,2024-12-08,8,2,
4442,PAC-4442,2024-06-04,9,4,Próximo cierta lópez línea.
4443,PAC-4443,2024-02-01,10,5,
4444,PAC-4444,2024-11-18,5,3,Económico contenido proyectos esta tratamiento muy primeros.
4445,PAC-4445,2024-12-29,9,5,
4446,PAC-4446,2024-05-11,10,4,
4447,PAC-4447,2024-11-01,5,3,
4448,PAC-4448,,9,4,
4449,PAC-4449,2024-11-11,10,4,
4450,PAC-4450,2024-08-20,9,4,
4451,PAC-4451,2024-10-11,1,2,
4452,PAC-4452,2024-01-23,8,3,Participación libros buenos familia película ellos industria.
4453,PAC-4453,2024-09-22,8,3,
4454,PAC-4454,2024-02-04,10,4,Falta voz país tales línea tiempos puedo.
4455,PAC-4455,2024-04-06,0,3,Cantidad humano adelante ese pasa educación.
4456,PAC-4456,2024-12-11,10,5,
4457,PAC-4457,2024-01-10,9,5,
4458,PAC-4458,2024-06-04,6,4,Especialmente sector cámara hablar.
4459,PAC-4459,2024-10-01,8,3,Diciembre deben paso hacerlo miguel.
4460,PAC-4460,2024-06-07,1,3,
4461,PAC-4461,2024-01-19,6,4,
4462,PAC-4462,2024-10-05,10,4,
4463,PAC-4463,2024-07-17,5,3,
4464,PAC-4464,2024-07-12,3,3,
4465,PAC-4465,2024-08-01,9,4,
4466,PAC-4466,2024-09-08,4,3,Hermano p alrededor interior podrá.
4467,PAC-4467,2024-04-18,6,4,
4468,PAC-4468,2024-09-09,9,4,Ésta ocasiones plazo.
4469,PAC-4469,2024-03-04,7,3,
4470,PAC-4470,2024-01-19,7,3,
4471,PAC-4471,2024-06-14,10,3,Socialista allá llega niveles pablo propio generales.
4472,PAC-4472,2024-12-05,9,3,Calidad larga director.
4473,PAC-4473,2024-06-20,9,5,
4474,PAC-4474,2024-09-05,0,3,
4475,PAC-4475,2024-11-10,9,3,Hechos mí creación i tomar corazón nada.
4476,PAC-4476,2024-06-06,1,3,
4477,PAC-4477,2024-10-29,7,4,
4478,PAC-4478,2024-02-10,9,4,Por investigación ellos haya hacía en ellas noviembre.
4479,PAC-4479,2024-01-20,10,4,Tienen cual alta fueron tan político.
4480,PAC-4480,2024-08-16,10,4,
4481,PAC-4481,2024-10-15,10,5,
4482,PAC-4482,2024-11-04,7,3,
4483,PAC-4483,2024-12-03,8,4,
4484,PAC-4484,2024-02-22,5,4,
4485,PAC-4485,2024-06-09,6,4,
4486,PAC-4486,2024-10-22,8,4,
4487,PAC-4487,2024-06-25,10,4,
4488,PAC-4488,2024-04-04,9,5,
4489,PAC-4489,2024-12-06,8,4,
4490,PAC-4490,2024-06-28,10,4,
4491,PAC-4491,2024-07-31,8,4,Costa américa hace nosotros iglesia.
4492,PAC-4492,2024-01-14,7,5,Año silencio haya después semana médico habla.
4493,PAC-4493,2024-01-19,9,4,
4494,PAC-4494,2024-02-16,6,2,Les función aquella duda estos.
4495,PAC-4495,2024-06-12,9,4,
4496,PAC-4496,2024-08-15,8,4,
4497,PAC-4497,2024-06-15,6,3,
4498,PAC-4498,2024-01-08,6,3,
4499,PAC-4499,2024-05-24,9,5,Meses sigue tenían dice rey oficial.
4500,PAC-4500,2024-03-31,8,4,
4501,PAC-4501,2024-03-28,3,4,
4502,PAC-4502,2024-01-08,6,4,Hemos interés haber derechos igual instituciones.
4503,PAC-4503,2024-08-28,9,4,
4504,PAC-4504,2024-07-31,7,4,Dios análisis cámara radio.
4505,PAC-4505,2024-06-10,7,4,
4506,PAC-4506,2024-11-10,2,4,
4507,PAC-4507,2024-02-06,9,2,
4508,PAC-4508,2024-06-19,9,4,
4509,PAC-4509,2024-11-02,4,3,Imágenes don tampoco.
4510,PAC-4510,2024-08-19,8,3,
4511,PAC-4511,2024-06-19,10,4,
4512,PAC-4512,2024-04-14,8,4,
4513,PAC-4513,2024-02-13,6,5,Tanto cara entrar asunto primeros edad profesional.
4514,PAC-4514,2024-08-22,8,4,
4515,PAC-4515,2024-07-29,1,2,
4516,PAC-4516,2024-07-20,7,4,Total miembros presente arte.
4517,PAC-4517,2024-07-13,8,4,Trabajadores que en supuesto europea civil voy.
4518,PAC-4518,2024-09-11,4,3,
4519,PAC-4519,2024-03-29,10,4,
4520,PAC-4520,2024-10-17,10,5,Cuyo para junio control.
4521,PAC-4521,2024-09-20,10,5,Libertad cámara primero precisamente sentido mayo u jefe.
4522,PAC-4522,2024-03-14,8,4,Primeras llama no miedo españa nacional económico.
4523,PAC-4523,2024-05-30,4,2,
4524,PAC-4524,2024-01-18,7,3,
4525,PAC-4525,2024-11-02,10,5,
4526,PAC-4526,2024-10-25,6,4,
4527,PAC-4527,2024-07-26,9,5,
4528,PAC-4528,2024-09-16,6,2,Tenían chile sueño características has.
4529,PAC-4529,2024-11-18,10,5,
4530,PAC-4530,2024-12-17,10,4,
4531,PAC-4531,2024-09-20,9,4,Campaña lejos pudo ningún.
4532,PAC-4532,2024-11-09,8,4,Orden cosa parece artículo nuestros.
4533,PAC-4533,2024-08-03,7,4,
4534,PAC-4534,2024-11-21,10,5,Acuerdo respuesta unos tierra.
4535,PAC-4535,2024-07-27,8,4,
4536,PAC-4536,2024-04-12,10,5,
4537,PAC-4537,2024-04-03,0,2,Carlos pequeño decir cabo mes fuera.
4538,PAC-4538,2024-04-24,9,4,
4539,PAC-4539,2024-05-18,6,4,
4540,PAC-4540,2024-02-07,10,5,
4541,PAC-4541,2024-01-06,3,3,
4542,PAC-4542,2024-09-20,8,3,Atención asimismo superior país busca.
4543,PAC-4543,2024-10-02,6,3,Algo régimen cuyo había palabra tribunal.
4544,PAC-4544,2024-08-29,7,4,Mucho siendo metros río participación quien distintos grado.
4545,PAC-4545,2024-12-15,2,4,Ahora profesional acción primeras cuatro.
4546,PAC-4546,2024-05-30,9,5,Pone hechos allá un cultura se música.
4547,PAC-4547,2024-03-10,10,4,
4548,PAC-4548,2024-07-08,5,4,Movimiento busca capital actual.
4549,PAC-4549,2024-04-07,10,5,
4550,PAC-4550,2024-07-06,9,5,Agua riesgo estados doctor.
4551,PAC-4551,2024-09-17,6,3,
4552,PAC-4552,2024-08-03,7,4,Entonces salida fernando paciente.
4553,PAC-4553,2024-01-18,7,3,Encuentran régimen historia alto entrar palabra superior.
4554,PAC-4554,2024-06-18,8,4,
4555,PAC-4555,2024-12-08,8,3,
4556,PAC-4556,2025-01-01,9,4,
4557,PAC-4557,2024-10-31,9,5,Partes jefe sabía.
4558,PAC-4558,2024-11-22,8,4,Congreso dar policía solo color.
4559,PAC-4559,2024-07-01,1,2,
4560,PAC-4560,2024-05-29,9,3,Mirada causa antes parís aquí tiene verdad creo.
4561,PAC-4561,2024-12-06,8,4,
4562,PAC-4562,2024-04-29,10,4,
4563,PAC-4563,2024-06-15,7,3,
4564,PAC-4564,2024-08-22,7,4,
4565,PAC-4565,2024-05-27,7,4,Propuesta poder jóvenes he claro.
4566,PAC-4566,2025-01-01,2,2,Caso dar consumo cargo palabras lópez.
4567,PAC-4567,2024-02-16,4,3,Naturaleza carrera campaña datos justicia plazo nadie.
4568,PAC-4568,2024-01-31,4,4,Nos podría ambiente sistemas propia.
4569,PAC-4569,2024-01-13,9,5,Intereses suerte siete dan padre.
4570,PAC-4570,2024-06-02,4,3,Precisamente nueva veces diferentes.
4571,PAC-4571,2024-07-25,4,3,
4572,PAC-4572,2024-11-27,9,4,
4573,PAC-4573,2024-07-28,9,5,Hacen presencia autoridades.
4574,PAC-4574,2024-12-24,2,3,Primer capacidad unidad arte miembros haya.
4575,PAC-4575,2024-09-30,2,3,Veces realizar material junio pesetas compañía.
4576,PAC-4576,2024-05-04,9,5,
4577,PAC-4577,2024-06-29,0,3,
4578,PAC-4578,2024-04-17,4,3,
4579,PAC-4579,2024-06-25,0,1,
4580,PAC-4580,2024-11-15,9,4,
4581,PAC-4581,2024-05-26,9,3,Manuel esos vista siguiente.
4582,PAC-4582,2024-10-18,8,5,Único segunda está obstante diversas parecía santiago fondo.
4583,PAC-4583,2024-09-22,9,4,Consejo siguientes alta seis pensar siquiera.
4584,PAC-4584,2024-06-26,10,4,
4585,PAC-4585,2024-06-12,7,4,
4586,PAC-4586,2024-02-14,9,3,
4587,PAC-4587,2024-12-03,2,3,Apoyo importancia señaló pocos.
4588,PAC-4588,2024-01-05,9,5,
4589,PAC-4589,2024-07-04,10,4,Produce club pp nacional uno control pregunta.
4590,PAC-4590,2024-09-26,9,5,
4591,PAC-4591,2024-05-10,3,3,Mismos pudo casi mayor empresa distintos semana.
4592,PAC-4592,2024-03-19,9,4,
4593,PAC-4593,2024-08-22,7,3,
4594,PAC-4594,2024-11-28,9,4,
4595,PAC-4595,2024-12-14,7,5,
4596,PAC-4596,2024-12-19,4,3,Interior lo personas espacio problema instituciones material.
4597,PAC-4597,2024-10-20,10,5,
4598,PAC-4598,2024-08-17,3,4,Pudo quedó amigos comisión otros.
4599,PAC-4599,2024-03-09,9,4,
4600,PAC-4600,2024-08-03,4,3,Imagen mujer unidad en distintas realidad cuadro.
4601,PAC-4601,2024-05-14,10,4,
4602,PAC-4602,2024-01-21,10,5,
4603,PAC-4603,2024-12-30,3,3,Muchas hecho salida su instituciones resultados bien.
4604,PAC-4604,2024-01-30,10,5,
4605,PAC-4605,2024-12-15,7,5,Se dirección voluntad mar y comisión.
4606,PAC-4606,2024-08-23,7,2,Tuvo aparece siguientes vuelve algún cual padres.
4607,PAC-4607,2024-04-15,0,3,Antonio diario mil diversos ellas no.
4608,PAC-4608,2024-05-21,8,5,
4609,PAC-4609,2024-12-05,6,3,Posición francisco g edad importantes texto esas después.
4610,PAC-4610,2024-05-11,9,4,
4611,PAC-4611,2024-07-16,9,5,Muerto larga material seguir otro.
4612,PAC-4612,2024-02-25,6,4,
4613,PAC-4613,2024-04-30,2,3,
4614,PAC-4614,2024-06-08,10,5,Realizar través era por proyecto libros plaza.
4615,PAC-4615,2024-05-03,10,3,
4616,PAC-4616,2024-03-13,8,4,
4617,PAC-4617,2024-07-04,9,3,
4618,PAC-4618,2024-09-27,9,4,Contrario fuego espera países resulta local generales democracia.
4619,PAC-4619,2024-05-13,9,4,
4620,PAC-4620,2024-04-13,8,3,
4621,PAC-4621,2024-03-26,4,2,Cinco siempre tan concepto demás solución texto.
4622,PAC-4622,2024-09-23,9,3,
4623,PAC-4623,2024-06-25,9,5,
4624,PAC-4624,2024-12-17,8,5,Encontrar dios estudio he salida línea fondo.
4625,PAC-4625,2024-11-30,7,2,
4626,PAC-4626,2024-08-13,9,4,
4627,PAC-4627,2024-06-11,2,3,
4628,PAC-4628,2024-01-16,8,5,Punto lucha vio cuarto generales.
4629,PAC-4629,2024-12-30,8,4,Trabajar tampoco qué conocer etapa atrás realidad difícil.
4630,PAC-4630,2024-08-27,8,5,
4631,PAC-4631,2024-10-16,6,4,
4632,PAC-4632,2024-11-04,0,2,
4633,PAC-4633,2024-02-15,10,4,Primeros opinión programas derecho.
4634,PAC-4634,2024-11-26,0,2,Sido madre unidos políticos.
4635,PAC-4635,2024-09-24,8,5,
4636,PAC-4636,2024-09-18,7,3,
4637,PAC-4637,2024-06-01,10,4,
4638,PAC-4638,2024-07-26,10,4,Peor superior hablar político entonces quiero.
4639,PAC-4639,2024-08-14,0,2,
4640,PAC-4640,2024-12-03,8,3,
4641,PAC-4641,2024-05-16,6,3,Todo tampoco libre todavía.
4642,PAC-4642,2024-06-12,10,5,
4643,PAC-4643,2024-05-14,9,3,
4644,PAC-4644,2024-10-25,9,4,
4645,PAC-4645,2024-05-12,9,4,Medida un qué mantener.
4646,PAC-4646,2024-08-26,10,4,
4647,PAC-4647,2024-12-13,7,4,
4648,PAC-4648,2024-12-14,2,3,
4649,PAC-4649,2024-06-08,10,3,Asociación pequeña llegó carrera van distintas servicio.
4650,PAC-4650,2024-07-11,2,4,
4651,PAC-4651,2024-04-22,0,3,
4652,PAC-4652,2024-01-17,8,4,
4653,PAC-4653,2024-05-17,9,5,
4654,PAC-4654,2024-01-28,10,4,Control prueba o nada.
4655,PAC-4655,2024-03-30,9,4,Eran tema personas pedro fondo presenta.
4656,PAC-4656,2024-09-03,9,4,
4657,PAC-4657,2024-08-22,8,3,
4658,PAC-4658,2024-12-26,6,4,Palabra cambios está modo nosotros valores.
4659,PAC-4659,2024-05-12,7,4,Partes semanas curso ocasiones puesto doctor hacerlo ni.
4660,PAC-4660,2024-09-30,8,4,
4661,PAC-4661,2024-05-01,10,4,Vuelve derechos gran cabo.
4662,PAC-4662,2024-03-13,10,4,
4663,PAC-4663,2024-02-13,7,3,
4664,PAC-4664,2024-03-12,10,4,
4665,PAC-4665,2024-02-29,10,4,Aspectos tienen falta hospital julio justicia tanto línea.
4666,PAC-4666,2024-08-03,10,5,Popular tierra lenguaje resultado hacen marzo.
4667,PAC-4667,2024-04-24,10,5,
4668,PAC-4668,2024-01-16,10,4,Trabajo noviembre medida lucha cuarto rey.
4669,PAC-4669,2024-04-20,7,4,
4670,PAC-4670,2024-06-01,8,4,
4671,PAC-4671,2024-10-15,0,3,
4672,PAC-4672,2024-01-21,0,1,
4673,PAC-4673,2024-09-21,7,4,Resto partido habría nombre formación mira.
4674,PAC-4674,2024-06-03,10,4,
4675,PAC-4675,2024-12-07,9,4,
4676,PAC-4676,2024-09-24,8,4,
4677,PAC-4677,2024-04-06,8,4,
4678,PAC-4678,2024-03-23,9,4,
4679,PAC-4679,2024-08-09,10,4,
4680,PAC-4680,2024-01-20,8,4,Económico región tenido.
4681,PAC-4681,2024-11-28,10,4,
4682,PAC-4682,2024-08-26,9,5,
4683,PAC-4683,2024-04-18,7,3,Esos hemos tribunal existe donde.
4684,PAC-4684,2024-06-04,0,3,Río unidad ninguna consecuencia adelante militares hablar unidos.
4685,PAC-4685,2024-04-26,9,4,
4686,PAC-4686,2024-02-18,4,3,Solo las pasa ciudad.
4687,PAC-4687,2024-07-24,4,3,
4688,PAC-4688,2024-09-23,3,4,Está visita r función nacional durante capital.
4689,PAC-4689,2024-10-03,10,5,
4690,PAC-4690,2024-04-06,4,2,Presente pregunta ninguna viejo.
4691,PAC-4691,2024-05-27,4,3,
4692,PAC-4692,2024-03-04,10,4,
4693,PAC-4693,2024-08-17,10,5,
4694,PAC-4694,2024-10-26,8,5,
4695,PAC-4695,2024-03-08,8,5,
4696,PAC-4696,2024-04-25,2,2,
4697,PAC-4697,2024-10-28,5,3,
4698,PAC-4698,2024-04-14,6,4,
4699,PAC-4699,2024-02-06,8,4,
4700,PAC-4700,2024-04-30,5,2,Construcción imagen tipos plazo.
4701,PAC-4701,2024-12-24,9,5,
4702,PAC-4702,2024-03-13,2,2,
4703,PAC-4703,2024-11-05,0,3,
4704,PAC-4704,2024-06-23,9,5,Mismo y señaló ahora sociales.
4705,PAC-4705,2024-12-25,0,3,
4706,PAC-4706,2024-04-28,3,3,
4707,PAC-4707,2024-04-27,9,5,
4708,PAC-4708,2024-02-01,9,5,Mañana secretario poder sur pueda.
4709,PAC-4709,2024-01-16,7,3,Martín militar acciones ciencia.
4710,PAC-4710,2024-12-07,9,4,Decía a rodríguez necesidad natural fuentes banco.
4711,PAC-4711,2024-06-27,0,2,
4712,PAC-4712,2024-11-01,8,3,Actividades comisión ellas televisión.
4713,PAC-4713,2024-09-17,2,3,
4714,PAC-4714,2024-11-29,10,5,
4715,PAC-4715,2024-05-14,9,4,Mercado distintas ningún derecha sueño.
4716,PAC-4716,2024-01-29,10,4,
4717,PAC-4717,2024-12-01,8,3,
4718,PAC-4718,2024-09-23,8,3,
4719,PAC-4719,2024-10-19,10,4,
4720,PAC-4720,2024-05-02,6,2,
4721,PAC-4721,2024-06-13,10,4,
4722,PAC-4722,2024-06-05,9,5,
4723,PAC-4723,2024-05-07,7,4,Marco cultura color paciente entrar habría puede.
4724,PAC-4724,2024-11-11,8,4,
4725,PAC-4725,2024-03-30,10,4,
4726,PAC-4726,2024-11-25,9,4,
4727,PAC-4727,2024-01-20,4,3,
4728,PAC-4728,2024-05-10,10,5,
4729,PAC-4729,2024-02-03,5,3,
4730,PAC-4730,2024-02-18,10,4,Artículo hermano próximo estudios.
4731,PAC-4731,2024-11-30,7,4,
4732,PAC-4732,2024-10-16,5,5,Voz no del cierta derecha apoyo acciones rey.
4733,PAC-4733,2024-01-20,9,4,
4734,PAC-4734,2024-11-10,8,3,
4735,PAC-4735,2024-04-23,10,4,
4736,PAC-4736,2024-08-21,2,3,Existen mujeres respuesta civil pueden.
4737,PAC-4737,2024-12-19,3,3,
4738,PAC-4738,,4,4,Mucha mar administración.
4739,PAC-4739,2024-01-26,10,4,Ir sé mil veces zona.
4740,PAC-4740,2024-07-28,8,4,Seis carlos nuestro intereses.
4741,PAC-4741,2024-12-10,6,4,
4742,PAC-4742,2024-12-22,8,3,
4743,PAC-4743,2024-04-21,7,4,Hija cada trata septiembre padres menor habría.
4744,PAC-4744,2024-04-24,2,1,
4745,PAC-4745,2024-03-15,9,4,Diario muchos varias nacional niños mayores uso.
4746,PAC-4746,2024-04-07,9,4,
4747,PAC-4747,2024-10-19,6,3,
4748,PAC-4748,2024-03-14,5,4,Precios conocer agua martín e precios llegar.
4749,PAC-4749,2024-12-29,9,4,Tribunal padres miedo teatro difícil niños amigos.
4750,PAC-4750,2024-07-25,2,3,Exterior proyecto futuro interior tú.
4751,PAC-4751,2024-02-09,10,5,Fácil título elementos propia días.
4752,PAC-4752,2024-08-09,9,5,
4753,PAC-4753,2024-05-05,8,4,
4754,PAC-4754,2024-11-26,7,4,
4755,PAC-4755,2024-12-23,10,4,Decisión desarrollo construcción entre.
4756,PAC-4756,2024-01-17,10,4,Palabra rafael tal siquiera profesional mejor hospital.
4757,PAC-4757,2024-04-14,8,4,
4758,PAC-4758,2024-03-04,10,5,
4759,PAC-4759,2024-07-11,10,4,
4760,PAC-4760,2024-03-12,9,3,Mejores paz llevar según hombres salir educación.
4761,PAC-4761,2024-06-21,10,5,Serie europea misma congreso papel generales española.
4762,PAC-4762,2024-03-19,7,3,
4763,PAC-4763,2024-08-29,10,4,Deseo crecimiento juego.
4764,PAC-4764,2024-05-10,8,4,Cama cierto tierra encima manos.
4765,PAC-4765,2024-11-01,9,5,
4766,PAC-4766,2024-04-26,10,3,
4767,PAC-4767,2024-05-23,9,4,Capital llevar primer son p.
4768,PAC-4768,2024-05-20,3,3,También m aquellas nuestras gente viejo diciembre.
4769,PAC-4769,2024-12-09,9,5,
4770,PAC-4770,2024-01-28,8,4,
4771,PAC-4771,2024-09-08,9,4,Tierra sociedad investigación encontrar período medios.
4772,PAC-4772,2024-10-04,10,4,Semana suelo casos programa.
4773,PAC-4773,2024-06-04,7,3,Pasar g siquiera claro fin.
4774,PAC-4774,2024-05-11,10,4,
4775,PAC-4775,2024-03-11,10,4,
4776,PAC-4776,2024-09-19,9,3,Españoles cara boca natural nuestros.
4777,PAC-4777,2024-10-11,10,5,
4778,PAC-4778,2024-02-22,1,3,Figura pero grupo fiscal derecho mi.
4779,PAC-4779,2024-01-29,9,4,Caso pequeño historia peso.
4780,PAC-4780,2024-12-26,9,5,
4781,PAC-4781,2024-10-27,10,4,
4782,PAC-4782,2024-06-13,7,4,Conocimiento meses ésta solamente aparece tenía.
4783,PAC-4783,2024-12-22,8,4,
4784,PAC-4784,2024-04-14,7,4,Siguiente voy solución estudios.
4785,PAC-4785,2024-11-18,8,5,Otro ahí valores condiciones mar.
4786,PAC-4786,2024-06-04,9,4,
4787,PAC-4787,2024-04-07,0,3,
4788,PAC-4788,2024-09-05,9,3,
4789,PAC-4789,2024-12-17,5,3,
4790,PAC-4790,2024-03-29,4,3,
4791,PAC-4791,2024-12-17,0,3,Vamos has pacientes semanas.
4792,PAC-4792,2024-09-11,3,2,Incluso mayoría he cabo visto méxico maría.
4793,PAC-4793,2024-08-06,9,5,
4794,PAC-4794,2024-11-29,9,4,
4795,PAC-4795,2024-06-17,10,5,Compañía san sol propio.
4796,PAC-4796,2024-03-13,7,4,
4797,PAC-4797,2024-03-04,5,4,
4798,PAC-4798,2024-09-07,2,3,Semanas silencio puedo francia.
4799,PAC-4799,2024-10-22,10,4,Difícil necesidad méxico puesto.
4800,PAC-4800,2024-02-08,9,4,
4801,PAC-4801,2024-08-10,8,3,
4802,PAC-4802,2024-04-10,10,5,
4803,PAC-4803,2024-05-26,10,4,
4804,PAC-4804,2024-08-27,10,5,Pesar contrario principal ministro.
4805,PAC-4805,2024-06-20,9,2,Civil josé proceso deben antes crecimiento.
